基于CiteSpace的学习分析热点与发展趋势的研究,"['李春英', '李琨']",文化创新比较研究,2021-07-21,期刊,,71
基于CiteSpaceV的国际协同创新网络研究的知识图谱分析,"['胡燕玲', '李梦', '毛雪娣']",技术与创新管理,2021-07-20,期刊,,88
近四十年国内模糊语言学研究综述(1979—2019),['李颖杰'],长春师范大学学报,2021-07-20,期刊,,282
基于CiteSpace科学知识图谱的国内外宣翻译研究,"['刘翠萍', '李奕华']",哈尔滨学院学报,2021-07-20,期刊,,100
基于Web of Science数据库近5年小儿肝移植研究热点知识图谱分析,"['李爽', '李娜娜', '李姗霓', '李杨', '李银平']",实用器官移植电子杂志,2021-07-20,期刊,,141
基层医疗卫生机构服务能力主题研究领域的知识图谱分析,"['邹蒙', '陈玲', '吴颖敏']",中国农村卫生事业管理,2021-07-20,期刊,,203
国外营销传播研究的知识结构与前沿热点——基于CiteSpace知识图谱的可视化分析(2013-2019),['海兰馨'],东南传播,2021-07-20,期刊,,104
基于CiteSpace的国内外设计服务产业领域知识图谱研究,"['陈茂清', '曹小琴', '赵璧', '沈强']",科技管理研究,2021-07-20,期刊,,143
思政课教学十年研究热点回顾与展望——基于CNKI 2009-2019文献的可视化研究,"['吴春艳', '陈燕妮']",唐山师范学院学报,2021-07-20,期刊,,60
煤矿机电技术管理发展综述,[],中国新通信,2021-07-20,期刊,,20
本科层次职业教育研究现状、热点及趋势——基于知识图谱可视化分析,['李博文'],西北成人教育学院学报,2021-07-20,期刊,,679
我国继续教育扶贫研究的回顾与展望——基于CiteSpace的可视化分析,['王保英'],职教论坛,2021-07-20,期刊,,542
基于Cite Space的管理科学与工程专业研究热点和趋势分析,"['陈楚湘', '陈登', '闫坤', '王帆']",信息系统工程,2021-07-20,期刊,,189
我国终身学习的研究热点及发展趋势——基于1999—2019年CNKI期刊文献的共词可视化分析,['刘兴宇'],文化学刊,2021-07-20,期刊,,10
我国师范院校通识教育的研究动态与演进趋势——基于CNKI文献的可视化知识图谱分析,"['林利民', '韩国海']",辽宁教育行政学院学报,2021-07-20,期刊,,16
基于科学知识图谱的本科毕业论文质量评价研究热点及趋势分析,"['赖玉洁', '胡一博']",西安航空学院学报,2021-07-20,期刊,,8
关于社科学术期刊研究的热点分析与前沿展望——基于CNKI期刊数据的文献计量分析,['巨慧慧'],理论观察,2021-07-20,期刊,,6
知识图谱视角下的中国青铜器可视化分析,[],包装工程,2021-07-19,期刊,,481
安宁疗护科研合作网络的可视化分析,[],中华现代护理杂志,2021-07-16,期刊,,
基于Citespace的宅基地整理研究进展,"['于茹月', '徐清风', '勾宇轩', '黄元仿']",中国农业大学学报,2021-07-16,期刊,,581
乡村振兴战略的研究进展——基于CiteSpace的可视化知识图谱分析,"['陈静', '陈君怡颐']",农业与技术,2021-07-15,期刊,,579
近二十年来国内休闲价值研究概述,"['郭晨娟', '吴文新']",湖北理工学院学报(人文社会科学版),2021-07-15,期刊,,118
图情档期刊上的“智库”知识图谱——27种核心刊物的可视化分析,"['杜京容', '刘大伟']",淮阴师范学院学报(哲学社会科学版),2021-07-15,期刊,,115
基于科学知识图谱的区块链研究述评,"['梁睿昕', '李姚矿', '王雅琳', '张欣成']",经济管理,2021-07-15,期刊,,323
我国参政议政学术研究内容的可视化分析及建议,"['王怀诗', '龙雄']",河北省社会主义学院学报,2021-07-15,期刊,,51
编辑出版学研究回顾与展望的另一种视角——基于《编辑学报》的观察,"['秦汉', '杨雅']",教育传媒研究,2021-07-15,期刊,,77
我国公共教育学研究回顾与展望——基于CiteSpace的知识图谱分析,"['王娜', '宋红英', '范孝楚']",漯河职业技术学院学报,2021-07-15,期刊,,213
基于CiteSpace的深井开采研究可视化分析,"['卢才武', '刘晓琴', '江松', '章赛']",采矿技术,2021-07-15,期刊,,58
基于CNKI数据库的茶园土壤酸化文献计量分析,"['贾宽宽', '舒英格', '张忠梁', '王渊', '任明慧']",中国农学通报,2021-07-15,期刊,,124
我国国家审计研究态势与热点扫描——基于改革开放以来的研究,['赵珂'],财政监督,2021-07-15,期刊,,84
新兴服务业人才培养研究的现状、热点与趋势,['李晓茜'],煤炭高等教育,2021-07-15,期刊,,21
我国虚拟仿真实验教学的发展与趋势研究——基于近十年中国知网文献的知识图谱分析,"['董桂伟', '赵国群', '王桂龙']",中国大学教学,2021-07-15,期刊,,227
产教融合教学模式的知识图谱可视化分析,"['邢飞燕', '施佺', '刘文杰']",软件,2021-07-15,期刊,,54
环境损害司法鉴定研究热点——基于科学知识图谱的文献分析,"['屈国强', '杨智曦', '梁曼', '郑娜', '刘宁国']",中国司法鉴定,2021-07-15,期刊,,57
近十年我国现代学徒制研究现状及研究热点——基于citespace的可视化分析,"['杜友坚', '汪梓慧']",中国成人教育,2021-07-15,期刊,,99
基于知识图谱的老年人出行行为特征研究进展,"['严海', '金瑞欣', '李涛']",长安大学学报(自然科学版),2021-07-15,期刊,,325
我国非洲教育研究的特点与路向——基于文献可视化的实证分析,"['刘秉栋', '张军广']",陇东学院学报,2021-07-15,期刊,,18
人际信任研究的知识图谱分析,"['白丽英', '李梓英']",福州大学学报(哲学社会科学版),2021-07-15,期刊,,77
基于CiteSpace的我国职业启蒙教育研究知识图谱分析,"['邱亮晶', '万红新', '李祖民']",青岛职业技术学院学报,2021-07-15,期刊,,11
大学生党员发展研究的可视化分析（2001-2020）,"['许风顺', '陈刚', '张鹏']",西藏民族大学学报(哲学社会科学版),2021-07-15,期刊,,27
立德树人背景下高校辅导员队伍建设研究——基于CiteSpace5.7可视化科学图谱分析（2000—2019年）,['陆楠'],文教资料,2021-07-15,期刊,,8
高中生物核心素养教学研究的文献计量学分析,['李慧娇'],学园,2021-07-15,期刊,,2
基于知识元的万里茶道数字资源知识抽取与组织研究,"['曾刚', '赵雪芹']",情报理论与实践,2021-07-14,期刊,,296
2000-2019年国际排球运动研究动态——基于CiteSpace的可视化分析,"['张乐乐', '史友宽']",四川体育科学,2021-07-14,期刊,,188
基于Citespace的国内体育领域肌电研究知识图谱分析,"['王相荣', '李瑞奇']",体育科技文献通报,2021-07-14,期刊,,106
我国校园足球的热点研究——基于知识图谱的可视化分析,"['孙楚', '郭兆霞']",体育科技文献通报,2021-07-14,期刊,,213
热点与演进:体育伦理研究进展——基于CiteSpace知识图谱分析,"['李宏斌', '赵晨雨']",体育科技文献通报,2021-07-14,期刊,,123
基于Citespace的国内体育学科核心素养的可视化分析,"['廖锦群', '宋淑华', '张滨', '李剑']",体育科技文献通报,2021-07-14,期刊,,241
基于知识图谱的国内海归创业研究进展综述,"['朱金生', '陈丽丝', '蒋武']",管理现代化,2021-07-13,期刊,,329
中国企业混合所有制改革研究综述——基于知识图谱分析,"['朱和平', '刘晶晶']",管理现代化,2021-07-13,期刊,,498
基于CiteSpace的国内博物馆旅游文献计量分析,"['胡小英', '汪嘉昱', '余雪']",技术与市场,2021-07-13,期刊,,179
我国区域创新的研究现状与未来趋势——基于CiteSpace的知识图谱分析,['杨华'],技术与市场,2021-07-13,期刊,,173
国际广告研究的知识基础与研究前沿——基于SSCI数据库的知识图谱发现,['骆敏'],湖南理工学院学报(自然科学版),2021-07-13,期刊,,125
2000-2018年我国农村体育教师的知识图谱分析,"['周天伦', '冯晓丽']",四川体育科学,2021-07-13,期刊,,117
我国教育与生产劳动相结合研究的可视化分析,"['陈荟', '桑尔璇']",西南大学学报(社会科学版),2021-07-13,期刊,,622
历史街区研究知识图谱的可视化分析,"['闫晨', '吴玉萍', '周卫', '任维', '黄河', '', '兰思仁', '方诚']",西南师范大学学报(自然科学版),2021-07-13,期刊,,254
近二十一年我国学习策略研究热点与前沿的知识图谱分析,['贺斌'],科技资讯,2021-07-13,期刊,,11
基于文献计量视角的广西民族文化建设可视化研究,['杨针'],文化创新比较研究,2021-07-11,期刊,,19
标准规范知识图谱(SKGA)联盟2021年第四次工作会议召开,[],信息技术与标准化,2021-07-10,期刊,,36
基于CNKI的装配式建筑相关文献计量分析,"['王家益', '张敏', '张仁猛']",项目管理技术,2021-07-10,期刊,,85
中国环保督察制度研究的知识图谱量化分析,"['杨腾婕', '顾湘']",中阿科技论坛(中英文),2021-07-10,期刊,,82
1999—2019年高校教师队伍建设研究的知识图谱分析,"['李卓远', '苌庆辉']",中阿科技论坛(中英文),2021-07-10,期刊,,66
OSCE在我国护理领域的研究现状及热点分析——基于CiteSpace软件的知识图谱分析,"['付蓓', '孙晶晶', '贺惠娟']",卫生职业教育,2021-07-10,期刊,,91
双渠道供应链研究进展的知识图谱分析——基于中文核心期刊文献,"['吕艳婷', '叶欣梁', '孙瑞红']",物流科技,2021-07-10,期刊,,159
国内外图情领域可视化比较研究——基于SSCI与CSSCI期刊论文的计量与可视化分析,['王燕平'],图书馆理论与实践,2021-07-10,期刊,,446
国内外知识图谱发展趋势和研究热点演变分析,"['张玉柳', '赵波']",图书馆理论与实践,2021-07-10,期刊,,732
社会治理共同体研究的现状、演进与展望——基于CNKI、万方和维普核心期刊的可视化分析,"['郭锦蒙', '关信平']",西南民族大学学报(人文社会科学版),2021-07-10,期刊,,871
学生综合素质评价研究的主题与逻辑,['沈彦彬'],考试研究,2021-07-10,期刊,,111
中国广告教育近四十年研究热点转向——基于CiteSpace的可视化呈现,"['商建辉', '李萃']",保定学院学报,2021-07-09,期刊,,127
新世纪以来脱贫攻坚研究进展及展望——基于国内博士论文文本的计量分析,"['冯艳博', '贾美枝']",统计与管理,2021-07-09,期刊,,183
绿色金融研究文献综述,"['王子璇', '沈晓莉', '吴陈萱']",合作经济与科技,2021-07-08,期刊,,1970
我国智慧教育知识图谱分析,"['赵薇', '李柃均', '金星彤']",合作经济与科技,2021-07-08,期刊,,300
混合式教学模式研究现状的可视化分析——基于CNKI的CiteSpace知识图谱分析,['高涵'],黑龙江科学,2021-07-08,期刊,,183
水产养殖生物脱氮领域研究的知识图谱可视化分析,"['司圆圆', '张卓婷', '陈兴汉', '余祥勇']",安徽农业科学,2021-07-08,期刊,,32
2015-2019年国际大气科学领域科研合作态势的图谱分析,[],世界科技研究与发展,2021-07-07,期刊,,131
国际开放教育研究的知识基础与演进脉络——基于Web of Science和Scopus数据的分析,"['王向旭', '杨孝堂']",成人教育,2021-07-07,期刊,,202
基于CiteSpace知识图谱的中国近二十年城市绿地使用者需求研究综述,"['戴斯竹', '赵兵']",园林,2021-07-06,期刊,,343
基于CiteSpace的健身气功研究趋势分析,['钱书恒'],中华武术,2021-07-06,期刊,,32
人工智能应用下智慧课堂的研究热点与趋势——基于2001—2020年国内外文献的知识图谱分析,"['牟向伟', '赵远航', '唐瑗彬']",中国教育信息化,2021-07-05,期刊,,262
基于CiteSpace的药膳相关文献知识图谱分析,"['向茗', '朱建平', '李静', '袁志鹰']",中国医药导报,2021-07-05,期刊,,156
在线教学研究热点与前沿,['张杰'],电脑知识与技术,2021-07-05,期刊,,30
军网Web应用知识图谱构建方法浅谈,"['宗宁', '苏洵', '刘建中', '马子玉']",第九届中国指挥控制大会论文集,2021-07-05,中国会议,,78
基于Citespace的中外信息系统社会科学论文近况分析,"['蓝浩源', '杜晖']",,2021-07-04,国际会议,,
基于Citespace的中外信息系统科技论文近况分析,"['蓝浩源', '杜晖']",,2021-07-04,国际会议,,1
近10年化学教育教学研究热点与发展前沿——基于4658篇博硕学位论文的可视化分析,"['黄莹', '唐劲军']",化学教育(中英文),2021-07-02,期刊,,654
增值评价研究的知识图谱与前景展望,"['郭元祥', '王秋妮']",教育测量与评价,2021-07-01,期刊,,768
图书馆服务研究现状与前沿——基于CiteSpace的可视化分析,['龙子华'],信息记录材料,2021-07-01,期刊,,50
基于Neo4j的C++课程知识图谱的构建和推理,"['郎亚坤', '苏超', '王国中', '李国平']",智能计算机与应用,2021-07-01,期刊,,
多源异构数据融合中的网络思想政治教育——基于高校图书馆教育职能视角,"['汪婷', '张兵']",中国信息技术教育,2021-07-01,期刊,,19
基于知识图谱的审计智能专家模式设计与应用——以国网湖北电力为例,"['王向阳', '席斌', '胡璟懿', '匡尧', '刘云飞']",会计之友,2021-06-30,期刊,,364
《中华护理杂志》近5年刊文可视化知识图谱分析,"['唐诗', '张美琴']",全科护理,2021-06-30,期刊,,413
基于中国知网数据库进行我国医学教育模式改革热点的分析,['郑玮'],中国继续医学教育,2021-06-30,期刊,,157
中国国土空间规划研究述评——基于CiteSpace的知识图谱分析,"['黄世臻', '刘玉亭', '魏宗财']",南方建筑,2021-06-30,期刊,2,848
国内包容型领导研究的现状与展望——基于知识图谱的可视化分析,"['秦峰', '许芳', '曹莉娜']",金陵科技学院学报(社会科学版),2021-06-30,期刊,,95
短视频领域研究热点及演化路径的可视化分析,"['王倩倩', '陈康', '刘丹']",金陵科技学院学报(社会科学版),2021-06-30,期刊,,116
国土空间视角下国内城市更新与空间优化研究——基于可视化文献计量分析,"['顾煌杰', '彭长歆']",西部人居环境学刊,2021-06-30,期刊,,436
我国近三十年建筑能耗研究热点及前沿——基于CNKI 1992—2019年文献的知识图谱分析,"['田琼', '蔡强', '周基']",湖南科技学院学报,2021-06-30,期刊,,45
文化传承视角下体育史学研究手段的演变特征——基于知识图谱的分析,['周霞'],喀什大学学报,2021-06-30,期刊,,31
近10年我国教育反贫困研究热点和演进路径——基于CiteSpace的可视化分析,['邢静静'],连云港职业技术学院学报,2021-06-30,期刊,,73
1991-2020年我国终身教育研究热点主题及其演进——基于Cite Space知识图谱的分析,"['李恬田', '宋秋前']",中国成人教育,2021-06-30,期刊,,135
全科教师研究的回顾与展望——基于Cite Space知识图谱的可视化分析,"['李茂森', '王瑞玉']",湖南第一师范学院学报,2021-06-30,期刊,,53
"基于知识图谱的国家治理现代化文献研究
       ——以CNKI（2013-2020）数据为样本",[],湖北省社会科学院,2021-06-30,硕士,,147
2014年?2018年体育类CSSCI核心期刊教研教改文献计量分析,[],上海体育学院,2021-06-30,硕士,,84
基于CNKI数据库的产学研合作研究成果分析,[],河北经贸大学,2021-06-30,硕士,,67
"我国教师角色研究的可视化分析
       ——基于1992-2020年CNKI核心期刊研究",[],渤海大学,2021-06-30,硕士,,139
基于CSSCI数据库“太极拳”学术主题计量特征、热点共现及文献共引研究,[],吉林体育学院,2021-06-30,硕士,,44
中共一大人物知识图谱构建研究,[],河北大学,2021-06-30,硕士,,180
"基于图数据库的非遗知识图谱构建与语义关系发现研究
       ——以京杭大运河沿线非遗为例",[],河北大学,2021-06-30,硕士,,175
"CSSCI期刊中国际话语权研究的热点及趋势（2003-2019）
       ——基于Citespace知识图谱的分析",[],河北大学,2021-06-30,硕士,,257
"革命文物知识图谱构建研究
       ——以中共一大纪念馆为例",[],河北大学,2021-06-30,硕士,,115
基于MOOC数据的教育知识图谱构建与学生群体划分方法,[],大连理工大学,2021-06-30,硕士,,183
时空类数字人文项目建设现状及优化策略,[],东北师范大学,2021-06-30,硕士,,52
基于科学知识图谱的国内外生命早期健康研究的可视化分析,[],安徽医科大学,2021-06-30,硕士,,45
图书馆学情报学领域学科交叉及其地区差异的演化分析,[],东北师范大学,2021-06-30,硕士,,46
"基于知识图谱的客观题生成研究与实现
       ——以高中生物《组成细胞的分子》知识单元为例",[],中央民族大学,2021-06-30,硕士,,53
2000-2019年我国专利情报相关期刊论文分析研究,[],景德镇陶瓷大学,2021-06-30,硕士,,27
"国内外元认知的知识图谱分析
       ——基于CiteSpace的可视化对比研究",[],山西医科大学,2021-06-30,硕士,,51
基于文本挖掘的焦虑障碍相关基因知识图谱分析,[],山西医科大学,2021-06-30,硕士,,42
"基于知识图谱的专利技术价值评价实证研究
       ——以山东省科学院为例",[],山东师范大学,2021-06-30,硕士,,33
我国太极拳2010-2019年科研文献研究的可视化分析,[],广州体育学院,2021-06-30,硕士,,15
基于文献计量学的我国体育类核心期刊田径科研论文可视化研究,[],广州体育学院,2021-06-30,硕士,,20
"长三角一体化学术研究现状与热点分析
       ——基于CNKI的文献计量研究",[],贵州财经大学,2021-06-30,硕士,,29
"科学研究前沿主题识别
       ——以图书情报学科为例",[],贵州财经大学,2021-06-30,硕士,,34
基于文献计量学的中美信息行为研究对比分析,[],贵州财经大学,2021-06-30,硕士,,21
基于1986-2020年历史文献分析的金融助力减贫研究,[],贵州财经大学,2021-06-30,硕士,,16
市级社会安全数据知识图谱构建与应用,[],贵州财经大学,2021-06-30,硕士,,15
"我国知识产权文献研究现状分析
       ——基于信息可视化视角",[],贵州财经大学,2021-06-30,硕士,,21
基于国家基金项目分析我国图书情报学的发展,[],贵州财经大学,2021-06-30,硕士,,24
基于知识图谱的我国档案信息化研究态势可视化分析,[],贵州财经大学,2021-06-30,硕士,,22
知识图谱视角下国内外移动学习研究现状,[],贵州财经大学,2021-06-30,硕士,,22
我国古籍保护研究的文献计量及可视化分析,[],辽宁大学,2021-06-30,硕士,,33
基于知识图谱的出版机构知识服务发展研究,[],辽宁大学,2021-06-30,硕士,,12
基于知识图谱的国内外合作治理理论比较研究,[],燕山大学,2021-06-30,硕士,,5
基于深度学习的科技政策知识图谱构建及应用研究,[],北京邮电大学,2021-06-30,硕士,,30
社会网络分析方法中英文应用比较研究,[],曲阜师范大学,2021-06-30,硕士,,7
“知识图谱”为启发的垂直型知识社区设计研究,[],北京服装学院,2021-06-30,硕士,,1
基于科学知识图谱的我国传统与现代运动康复临床研究比较分析,[],南京中医药大学,2021-06-30,硕士,,9
大数据环境下基于Hadoop的应急物资调度优化研究,[],湖南工业大学,2021-06-30,硕士,,16
我国高校劳动教育的研究现状、热点与未来趋势——基于近四十年学术文献的可视化分析,"['张雷生', '袁红爽', '王璐琪', '魏莲莲']",劳动教育评论,2021-06-30,辑刊,,99
基于Cite Space的纺织服装足迹类文献计量分析,"['丰翔', '王晓蓬', '邱笑笑', '王来力']",现代纺织技术,2021-06-29,期刊,,334
我国烹饪教育研究的特征与趋势——基于CiteSpace的计量分析,"['王涛', '严利强']",四川旅游学院学报,2021-06-29,期刊,,248
基于科学知识图谱的国内外旅游经济效益研究特征与热点演化分析,"['张洪', '方文杰', '陶柳延']",四川旅游学院学报,2021-06-29,期刊,1,210
碳中和背景下碳捕集、利用与封存技术专利发展研究——基于知识图谱的可视化分析,[''],热力发电,2021-06-28,期刊,,1655
“双高计划”研究热点与趋势分析——基于CiteSpace可视化知识图谱的应用,[],河北师范大学学报(教育科学版),2021-06-28,期刊,,657
基于知识图谱的社区养老相关研究热点分析,"['张军', '李其伦']",住区,2021-06-28,期刊,,224
我国心理疏导研究的知识图谱——基于 CiteSpace 的可视化分析(1985—2020年),"['申佩', '潘莉']",贵州师范学院学报,2021-06-28,期刊,,215
基于CiteSpace的国内多元环境治理研究热点与趋势,['杨志'],人民长江,2021-06-28,期刊,,544
中外“城市形象”研究知识图谱对比分析,['张超'],北京城市学院学报,2021-06-28,期刊,,143
中国开采沉陷领域研究趋势的文献可视化分析,"['张民', '马晨阳', '仲崇武']",山东煤炭科技,2021-06-28,期刊,,48
急性踝关节扭伤研究的知识图谱与可视化分析,"['廖俊辉', '陈明亮', '冯海清']",宁德师范学院学报(自然科学版),2021-06-28,期刊,,113
基于知识图谱的乡村聚落研究进展与领域动态,['胡明璐'],合肥学院学报(综合版),2021-06-28,期刊,,50
合成生物学研究的特征与趋势——基于CiteSpace的数据分析,"['陈秉塬', '钟源']",科学技术与工程,2021-06-28,期刊,,102
近十年来我国养老护理人力资源领域研究热点的可视化分析,"['梅紫琦', '孟娣娟']",齐齐哈尔医学院学报,2021-06-28,期刊,,84
基于文献计量分析的全球增材制造(3D打印)研究进展(2013—2017年),"['金帅', '罗震', '李洋', '罗丹青', '敖三三']",焊接技术,2021-06-28,期刊,,133
职业教育研究领域评价类文献的知识图谱分析,['徐菁晶'],江苏高职教育,2021-06-28,期刊,,6
学分银行学分银行研究的图谱化分析,"['张焱', '杨斌']",高等继续教育学报,2021-06-28,期刊,,64
我国商务英语的研究热点及发展趋势——基于10年来CNKI论文的知识图谱分析,['张蔚磊'],上海交通大学学报(哲学社会科学版),2021-06-26,期刊,1,505
CoTransH:科技文献知识图谱中语义关系预测的翻译模型,"['陶玥', '余丽', '吴振新']",情报理论与实践,2021-06-25,期刊,,225
基于知识图谱的科技成果智能查询系统,[],计算机工程与应用,2021-06-25,期刊,,387
国内长期护理保险的研究现状与反思——基于CNKI的文献计量分析,"['朱国龙', '金淑彬', '胡俊', '张宁', '巫安丽']",内江师范学院学报,2021-06-25,期刊,,281
基于CiteSpace和VOSviewer计量分析的旅游经济研究前沿与热点分析,"['左鑫', '伍招妃', '马艳', '唐业喜']",科技创业月刊,2021-06-25,期刊,,145
国内情报领域中智库研究的可视化分析,"['周彤', '刘春艳']",图书情报导刊,2021-06-25,期刊,,131
国内水足迹研究的知识图谱可视化分析,['王丹丹'],赤峰学院学报(自然科学版),2021-06-25,期刊,,98
中国采矿工程安全研究的可视化分析,"['高斌', '袁绍国', '王东旺']",能源与节能,2021-06-25,期刊,,34
中国绿色施工研究现状与趋势——基于2005—2020国内文献知识图谱分析,"['汪振双', '孙剑书']",沈阳大学学报(自然科学版),2021-06-25,期刊,1,141
知青史研究的热点、趋势与展望——基于Citespace可视化分析方法的计量研究,"['高灿', '叶青']",浙江工业大学学报(社会科学版),2021-06-25,期刊,,81
高校意识形态建设研究热点的可视化分析,"['朱皆笑', '陈杰']",浙江工业大学学报(社会科学版),2021-06-25,期刊,,182
基于学科知识图谱的智慧课堂教学问题设计方法及举隅,"['蒋禹飞', '唐烨伟', '孙宏志']",天津市教科院学报,2021-06-25,期刊,,280
基于CiteSpace的高校图书馆在新冠肺炎疫情期间的服务研究,['任云丽'],图书情报导刊,2021-06-25,期刊,,166
国际视阈下机构知识库研究动态演化与趋势分析,['陈岑'],图书情报导刊,2021-06-25,期刊,,84
基于CiteSpace的国内绿色基础设施研究可视化分析,"['王俊俊', '王玲丽']",运城学院学报,2021-06-25,期刊,,133
中国涉农电子商务研究热点和趋势的可视化分析,"['周波', '李恩来', '马永斌']",中国发展,2021-06-25,期刊,,131
我国高校智慧档案馆研究进展与热点——基于2015—2020年文献的计量统计与可视化分析,"['王旭州', '邵婧', '赵嘉文', '孙可佳']",陕西档案,2021-06-25,期刊,,75
高等院校实验研究的现状和热点——基于中文核心期刊论文的知识图谱分析,"['孙小琪', '杨晓新']",实验室研究与探索,2021-06-25,期刊,,130
新媒体环境下集体记忆研究的发展现状及新趋势——基于CiteSpace的可视化图谱分析(2009—2020),['张欣怡'],新媒体研究,2021-06-25,期刊,,215
运动康复专业研究前沿、热点及发展趋势——基于“运动康复专业”知识图谱的可视化研究,"['张思宇', '邓万里']",兴义民族师范学院学报,2021-06-25,期刊,,70
国外老年人户外休闲活动研究现状分析,"['袁彩萍', '湛冰']",山东体育科技,2021-06-25,期刊,,86
中国乒乓球近30年知识图谱与热点趋势分析,"['丁颖', '洪晨璐', '吴飞']",山东体育学院学报,2021-06-25,期刊,,260
我国学生体质健康动态变化研究进展——基于CNKI文献计量和Gephi知识图谱的可视化分析,"['洪国梁', '张岚', '郝鑫']",青少年体育,2021-06-25,期刊,,27
基于知识图谱的学分银行研究可视化分析,['张冲'],天津电大学报,2021-06-25,期刊,,7
针灸治疗周围性面瘫的CiteSpace知识图谱可视化分析,"['马菡', '李晶', '宇凤']",针灸临床杂志,2021-06-23,期刊,,622
基于内容的科技文献大数据挖掘与应用,"['罗威', '谭玉珊']",情报理论与实践,2021-06-23,期刊,,425
关于主动学习下的知识图谱补全研究,['黄志成'],大众标准化,2021-06-23,期刊,,97
我国水库大坝安全评价研究综述——基于Citespace的知识图谱分析,"['吴伟', '韩春苗']",水利建设与管理,2021-06-23,期刊,,174
教育扶贫研究热点与前沿——基于文献计量的视角,"['李蔓毓', '刘文江']",科技资讯,2021-06-23,期刊,,30
针灸治疗抑郁症文献的知识结构及配穴规律可视化分析,"['孙肇阳', '单心觉', '黄小圆', '许溪彬', '任海燕', '', '郭义']",中国针灸,2021-06-22,期刊,,799
基于科学知识图谱的数字孪生发展可视化分析,[],计算机集成制造系统,2021-06-22,期刊,,1270
联合国教科文组织的人文社科研究特征：主题、演化与合作,"['杨思洛', '田沛霖', '朱传宇', '邱均平']",农业图书情报学报,2021-06-22,期刊,,150
粤港澳大湾区税收问题研究的概况与趋势——基于CiteSpace工具的文献计量学分析,"['姚凤民', '陈淼', '卢嘉燕', '潘彩妮', '方凯', '', '张兴']",科技和产业,2021-06-22,期刊,,304
国内外大学生学习性投入研究综述——基于CiteSpace的文献计量可视化分析,['李琳璐'],中国人民大学教育学刊,2021-06-22,期刊,,601
基于WOS来源文献知识图谱分析的图书馆员研究热点、趋势及展望,['陈科'],四川图书馆学报,2021-06-22,期刊,,214
基于CiteSpace的国内外智慧养老研究热点的可视化分析,"['谢颖', '王俊', '赵庆华', '肖明朝']",循证护理,2021-06-22,期刊,,875
来华留学生跨文化研究文献计量分析,['罗金'],文化创新比较研究,2021-06-21,期刊,,59
知识图谱在构建东北土地环境研究知识谱系中的应用,"['郑翔天', '关思萍', '任红鸽', '徐容乐', '项波']",地球信息科学学报,2021-06-21,期刊,,255
研究生跨学科培养的热点与趋势——基于知识图谱软件的可视化分析,"['陈志俊', '李劲松', '田思雨', '范昕俏']",上海管理科学,2021-06-20,期刊,,174
基于Cite Space的国内旅游资源价值评估研究热点与展望,"['李瑞杰', '何勋']",三门峡职业技术学院学报,2021-06-20,期刊,,75
基于CiteSpace的中国土地利用效率知识图谱分析,"['林丽群', '王强', '傅韬', '罗江水', '易滢婷']",西南师范大学学报(自然科学版),2021-06-20,期刊,,197
基于知识图谱的电子信息产业技术热点与预见,"['张延', '吴玉波', '王韬']",电子产品可靠性与环境试验,2021-06-20,期刊,,85
21世纪以来我国劳动教育研究回顾——基于可视化文献分析,"['吴泽俊', '刘麟辉']",高校后勤研究,2021-06-20,期刊,,201
基于Cite Space知识图谱的荀子研究热点与趋势分析,['汪博'],邯郸学院学报,2021-06-20,期刊,,75
近十年国内创新创业教育研究热点与前沿——基于知识图谱可视化分析,"['邱婧玲', '刘靖宇']",宿州教育学院学报,2021-06-20,期刊,,221
国外阅读疗法研究知识图谱分析,"['杨芳', '吕冰玉']",新世纪图书馆,2021-06-20,期刊,1,201
国内工作压力研究图鉴——基于CiteSpace的计量分析,"['李正东', '郭璇']",科学与管理,2021-06-20,期刊,,258
安全科学领域研究进展与趋势——基于CiteSpace的可视化分析,"['杨中华', '李亚鑫', '姜学鹏']",科学与管理,2021-06-20,期刊,,97
我国智能媒体研究的知识脉络（2010-2020）——基于Citespace知识图谱的定量研究,"['郑博临', '栗珊']",东南传播,2021-06-20,期刊,,90
新世纪基于Web of ScienceTM的海外媒介素养知识图谱,['李媛'],东南传播,2021-06-20,期刊,,31
基于知识图谱的多策略组卷系统研究,"['李豫', '张勇']",计算机与数字工程,2021-06-20,期刊,1,88
中华民族共同体意识研究的现状、热点与趋势——基于CiteSpace的可视化知识图谱分析,['陈路路'],广西民族研究,2021-06-20,期刊,,869
主要国家重点科技投入知识图谱的构建与应用研究,"['陈挺', '冷伏海', '惠仲阳', '叶京', '葛春雷', '', '李宏', '黄龙光', '陈晓怡']",科技促进发展,2021-06-20,期刊,,41
县级融媒体舆情研究现状及热点趋势——基于知识图谱的可视化分析,"['盖盛楠', '徐晓宁']",中国广播,2021-06-20,期刊,,53
国内二语写作反馈研究现状与趋势的可视化分析,"['屈琼', '刘媛媛', '兰宁艺']",外语电化教学,2021-06-20,期刊,,735
回顾与反思：中国广告学研究的学术地图(1979—2020)——基于新闻传播学十种CSSCI期刊论文的实证分析,"['邓元兵', '刘鑫']",未来传播,2021-06-20,期刊,,198
悠悠图情路  款款青年心——贺《图书情报工作》创刊65周年,['闫慧'],图书情报工作,2021-06-20,期刊,,26
2010-2019年我国体育学硕士研究生学位论文三大球运动的选题特征及趋势预测,['陈恒'],四川师范大学,2021-06-20,硕士,,81
